,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1011,100874,0,,"Cumberland, Pennsylvania, US",20067,,2021-05-13 04:20:51,0,,518,40.1625372,-77.26130755,US,Pennsylvania
1012,100873,0,,"Crawford, Pennsylvania, US",7204,,2021-05-13 04:20:51,0,,149,41.68447709,-80.10760592,US,Pennsylvania
1013,100872,0,,"Columbia, Pennsylvania, US",5682,,2021-05-13 04:20:51,0,,133,41.04821986,-76.40565017,US,Pennsylvania
1014,100871,0,,"Clinton, Pennsylvania, US",3609,,2021-05-13 04:20:51,0,,62,41.23255967,-77.63785995,US,Pennsylvania
1015,100870,0,,"Clearfield, Pennsylvania, US",8405,,2021-05-13 04:20:51,0,,143,41.00110782,-78.47592663,US,Pennsylvania
1016,100869,0,,"Clarion, Pennsylvania, US",3128,,2021-05-13 04:20:51,0,,91,41.19265812,-79.42413524,US,Pennsylvania
1017,100868,0,,"Chester, Pennsylvania, US",36282,,2021-05-13 04:20:51,0,,785,39.97291773,-75.74768357,US,Pennsylvania
1018,100867,0,,"Centre, Pennsylvania, US",16627,,2021-05-13 04:20:51,0,,220,40.92058903,-77.82200624,US,Pennsylvania
1019,100866,0,,"Carbon, Pennsylvania, US",6222,,2021-05-13 04:20:51,0,,169,40.91545395,-75.7068525,US,Pennsylvania
1020,100865,0,,"Cameron, Pennsylvania, US",295,,2021-05-13 04:20:51,0,,8,41.43625568,-78.20376845,US,Pennsylvania
1021,100864,0,,"Cambria, Pennsylvania, US",14177,,2021-05-13 04:20:51,0,,424,40.49527404,-78.71377428,US,Pennsylvania
1022,100863,0,,"Butler, Pennsylvania, US",17137,,2021-05-13 04:20:51,0,,411,40.91152759,-79.91351055,US,Pennsylvania
1023,100862,0,,"Bucks, Pennsylvania, US",59744,,2021-05-13 04:20:51,0,,1268,40.33682119,-75.10836643,US,Pennsylvania
1024,100861,0,,"Bradford, Pennsylvania, US",5842,,2021-05-13 04:20:51,0,,90,41.78869215,-76.51570822,US,Pennsylvania
1025,100860,0,,"Blair, Pennsylvania, US",13011,,2021-05-13 04:20:51,0,,330,40.47961444,-78.34917412,US,Pennsylvania
1026,100859,0,,"Berks, Pennsylvania, US",46938,,2021-05-13 04:20:51,0,,1009,40.41570541,-75.92457766,US,Pennsylvania
1027,100858,0,,"Bedford, Pennsylvania, US",4470,,2021-05-13 04:20:51,0,,136,40.00522157,-78.48998442,US,Pennsylvania
1028,100857,0,,"Beaver, Pennsylvania, US",15095,,2021-05-13 04:20:51,0,,380,40.6825484,-80.34921611,US,Pennsylvania
1029,100856,0,,"Armstrong, Pennsylvania, US",5877,,2021-05-13 04:20:51,0,,134,40.81665618,-79.46290811,US,Pennsylvania
1030,100855,0,,"Allegheny, Pennsylvania, US",99567,,2021-05-13 04:20:51,0,,1931,40.46809875,-79.98167747,US,Pennsylvania
1031,100854,0,,"Adams, Pennsylvania, US",9349,,2021-05-13 04:20:51,0,,177,39.87140411,-77.21610347,US,Pennsylvania
1032,100853,0,,"Yamhill, Oregon, US",4456,,2021-05-13 04:20:51,0,,76,45.23330449,-123.3086963,US,Oregon
1033,100852,0,,"Wheeler, Oregon, US",32,,2021-05-13 04:20:51,0,,1,44.72698162,-120.02814270000002,US,Oregon
1034,100851,0,,"Washington, Oregon, US",25498,,2021-05-13 04:20:51,0,,232,45.55972701,-123.0955257,US,Oregon
1035,100850,0,,"Wasco, Oregon, US",1375,,2021-05-13 04:20:51,0,,28,45.16292781,-121.1670954,US,Oregon
1036,100849,0,,"Wallowa, Oregon, US",183,,2021-05-13 04:20:51,0,,5,45.57894064,-117.18353799999998,US,Oregon
1037,100848,0,,"Union, Oregon, US",1448,,2021-05-13 04:20:51,0,,23,45.30915495,-118.0068979,US,Oregon
1038,100847,0,,"Unassigned, Oregon, US",0,,2021-05-13 04:20:51,0,,0,0.0,0.0,US,Oregon
1039,100846,0,,"Umatilla, Oregon, US",8185,,2021-05-13 04:20:51,0,,84,45.59073056,-118.7353826,US,Oregon
1040,100845,0,,"Tillamook, Oregon, US",647,,2021-05-13 04:20:51,0,,3,45.46248721,-123.712066,US,Oregon
1041,100844,0,,"Sherman, Oregon, US",58,,2021-05-13 04:20:51,0,,1,45.41501554,-120.6827834,US,Oregon
1042,100843,0,,"Polk, Oregon, US",3733,,2021-05-13 04:20:51,0,,52,44.90322804,-123.4128888,US,Oregon
1043,100842,0,,"Multnomah, Oregon, US",38207,,2021-05-13 04:20:51,0,,588,45.54747959,-122.4169351,US,Oregon
1044,100841,0,,"Morrow, Oregon, US",1104,,2021-05-13 04:20:51,0,,16,45.41846568,-119.584546,US,Oregon
1045,100840,0,,"Marion, Oregon, US",21968,,2021-05-13 04:20:51,0,,306,44.90287942,-122.5815117,US,Oregon
1046,100839,0,,"Malheur, Oregon, US",3514,,2021-05-13 04:20:51,0,,63,43.1937027,-117.6227395,US,Oregon
1047,100838,0,,"Linn, Oregon, US",4893,,2021-05-13 04:20:51,0,,68,44.48899494,-122.5373154,US,Oregon
1048,100837,0,,"Lincoln, Oregon, US",1373,,2021-05-13 04:20:51,0,,20,44.64252874,-123.869912,US,Oregon
1049,100836,0,,"Lane, Oregon, US",12958,,2021-05-13 04:20:51,0,,149,43.93727035,-122.847753,US,Oregon
1050,100835,0,,"Lake, Oregon, US",450,,2021-05-13 04:20:51,0,,7,42.79246693,-120.3850163,US,Oregon
1051,100834,0,,"Klamath, Oregon, US",4388,,2021-05-13 04:20:51,0,,64,42.68762984,-121.64964609999998,US,Oregon
1052,100833,0,,"Josephine, Oregon, US",3333,,2021-05-13 04:20:51,0,,69,42.3665549,-123.5561938,US,Oregon
1053,100832,0,,"Jefferson, Oregon, US",2189,,2021-05-13 04:20:51,0,,36,44.62806839,-121.17832,US,Oregon
1054,100831,0,,"Jackson, Oregon, US",10824,,2021-05-13 04:20:51,0,,138,42.43201126,-122.7289309,US,Oregon
1055,100830,0,,"Hood River, Oregon, US",1186,,2021-05-13 04:20:51,0,,30,45.51872811,-121.65520359999998,US,Oregon
1056,100829,0,,"Harney, Oregon, US",343,,2021-05-13 04:20:51,0,,8,43.06422669,-118.9666306,US,Oregon
1057,100828,0,,"Grant, Oregon, US",509,,2021-05-13 04:20:51,0,,5,44.49024544,-119.0068631,US,Oregon
1058,100827,0,,"Gilliam, Oregon, US",63,,2021-05-13 04:20:51,0,,1,45.37160076,-120.2048869,US,Oregon
1059,100826,0,,"Douglas, Oregon, US",3259,,2021-05-13 04:20:51,0,,70,43.27941273,-123.167291,US,Oregon
1060,100825,0,,"Deschutes, Oregon, US",8883,,2021-05-13 04:20:51,0,,74,43.91570171,-121.2289121,US,Oregon
1061,100824,0,,"Curry, Oregon, US",645,,2021-05-13 04:20:51,0,,9,42.45911325,-124.157282,US,Oregon
1062,100823,0,,"Crook, Oregon, US",1097,,2021-05-13 04:20:51,0,,21,44.14230227,-120.356297,US,Oregon
1063,100822,0,,"Coos, Oregon, US",2059,,2021-05-13 04:20:51,0,,33,43.17406868,-124.0594514,US,Oregon
1064,100821,0,,"Columbia, Oregon, US",1735,,2021-05-13 04:20:51,0,,26,45.94464254,-123.0890898,US,Oregon
1065,100820,0,,"Clatsop, Oregon, US",979,,2021-05-13 04:20:51,0,,8,45.99712889,-123.660711,US,Oregon
1066,100819,0,,"Clackamas, Oregon, US",17406,,2021-05-13 04:20:51,0,,213,45.18787398,-122.2179634,US,Oregon
1067,100818,0,,"Benton, Oregon, US",3085,,2021-05-13 04:20:51,0,,19,44.49167306,-123.4316987,US,Oregon
1068,100817,0,,"Baker, Oregon, US",949,,2021-05-13 04:20:51,0,,14,44.70915557,-117.6749883,US,Oregon
1069,100816,0,,"Woodward, Oklahoma, US",3164,,2021-05-13 04:20:51,0,,35,36.42316318,-99.26283045,US,Oklahoma
1070,100815,0,,"Woods, Oklahoma, US",1205,,2021-05-13 04:20:51,0,,17,36.76705782,-98.86573064,US,Oklahoma
1071,100814,0,,"Washita, Oklahoma, US",1083,,2021-05-13 04:20:51,0,,22,35.29071824,-98.99180434,US,Oklahoma
1072,100813,0,,"Washington, Oklahoma, US",5207,,2021-05-13 04:20:51,0,,109,36.71380786,-95.90514104,US,Oklahoma
1073,100812,0,,"Wagoner, Oklahoma, US",8090,,2021-05-13 04:20:51,0,,115,35.96024096,-95.51911308,US,Oklahoma
1074,100811,0,,"Unassigned, Oklahoma, US",228,,2021-05-13 04:20:51,0,,0,0.0,0.0,US,Oklahoma
1075,100810,0,,"Tulsa, Oklahoma, US",74684,,2021-05-13 04:20:51,0,,1054,36.11939621,-95.94013939,US,Oklahoma
1076,100809,0,,"Tillman, Oklahoma, US",803,,2021-05-13 04:20:51,0,,17,34.37288446,-98.92426619,US,Oklahoma
1077,100808,0,,"Texas, Oklahoma, US",3519,,2021-05-13 04:20:51,0,,33,36.74777635,-101.4889765,US,Oklahoma
1078,100807,0,,"Stephens, Oklahoma, US",4867,,2021-05-13 04:20:51,0,,101,34.48556989,-97.85141892,US,Oklahoma
1079,100806,0,,"Sequoyah, Oklahoma, US",4120,,2021-05-13 04:20:51,0,,51,35.49447108,-94.75463785,US,Oklahoma
1080,100805,0,,"Seminole, Oklahoma, US",2875,,2021-05-13 04:20:51,0,,70,35.16478725,-96.61686741,US,Oklahoma
1081,100804,0,,"Rogers, Oklahoma, US",10493,,2021-05-13 04:20:51,0,,178,36.37004357,-95.60406759,US,Oklahoma
1082,100803,0,,"Roger Mills, Oklahoma, US",389,,2021-05-13 04:20:51,0,,12,35.68711719,-99.69666167,US,Oklahoma
1083,100802,0,,"Pushmataha, Oklahoma, US",1011,,2021-05-13 04:20:51,0,,20,34.41635232,-95.37603505,US,Oklahoma
1084,100801,0,,"Pottawatomie, Oklahoma, US",8361,,2021-05-13 04:20:51,0,,127,35.20614018,-96.94923008,US,Oklahoma
1085,100800,0,,"Pontotoc, Oklahoma, US",5141,,2021-05-13 04:20:51,0,,72,34.72959848,-96.68337199,US,Oklahoma
1086,100799,0,,"Pittsburg, Oklahoma, US",4643,,2021-05-13 04:20:51,0,,70,34.92065823,-95.7513432,US,Oklahoma
1087,100798,0,,"Payne, Oklahoma, US",8671,,2021-05-13 04:20:51,0,,72,36.07695283,-96.97584944,US,Oklahoma
1088,100797,0,,"Pawnee, Oklahoma, US",1785,,2021-05-13 04:20:51,0,,50,36.31743373,-96.7033176,US,Oklahoma
1089,100796,0,,"Out of OK, Oklahoma, US",0,,2021-05-13 04:20:51,0,,0,0.0,0.0,US,Oklahoma
1090,100795,0,,"Ottawa, Oklahoma, US",3902,,2021-05-13 04:20:51,0,,66,36.83532655,-94.81011909,US,Oklahoma
1091,100794,0,,"Osage, Oklahoma, US",4748,,2021-05-13 04:20:51,0,,72,36.62888819,-96.39635704,US,Oklahoma
1092,100793,0,,"Okmulgee, Oklahoma, US",3790,,2021-05-13 04:20:51,0,,78,35.64661916,-95.96432828,US,Oklahoma
1093,100792,0,,"Oklahoma, Oklahoma, US",86774,,2021-05-13 04:20:51,0,,1213,35.55140095,-97.40716948,US,Oklahoma
1094,100791,0,,"Okfuskee, Oklahoma, US",1782,,2021-05-13 04:20:51,0,,31,35.46485198,-96.32639984,US,Oklahoma
1095,100790,0,,"Nowata, Oklahoma, US",1149,,2021-05-13 04:20:51,0,,19,36.79843529,-95.61902331,US,Oklahoma
1096,100789,0,,"Noble, Oklahoma, US",1380,,2021-05-13 04:20:51,0,,19,36.38953329,-97.22928674,US,Oklahoma
1097,100788,0,,"Muskogee, Oklahoma, US",9328,,2021-05-13 04:20:51,0,,164,35.61318461,-95.37802952,US,Oklahoma
1098,100787,0,,"Murray, Oklahoma, US",2017,,2021-05-13 04:20:51,0,,38,34.48116015,-97.06826283,US,Oklahoma
1099,100786,0,,"McIntosh, Oklahoma, US",2003,,2021-05-13 04:20:51,0,,59,35.37235506,-95.66599306,US,Oklahoma
1100,100785,0,,"McCurtain, Oklahoma, US",3942,,2021-05-13 04:20:51,0,,90,34.11664328,-94.77222373,US,Oklahoma
1101,100784,0,,"McClain, Oklahoma, US",5299,,2021-05-13 04:20:51,0,,69,35.01123903,-97.44572302,US,Oklahoma
1102,100783,0,,"Mayes, Oklahoma, US",4194,,2021-05-13 04:20:51,0,,69,36.30179091,-95.23175116,US,Oklahoma
1103,100782,0,,"Marshall, Oklahoma, US",2046,,2021-05-13 04:20:51,0,,23,34.02311222,-96.76855464,US,Oklahoma
1104,100781,0,,"Major, Oklahoma, US",955,,2021-05-13 04:20:51,0,,21,36.31149996,-98.53467076,US,Oklahoma
1105,100780,0,,"Love, Oklahoma, US",1503,,2021-05-13 04:20:51,0,,21,33.95273467,-97.23906784,US,Oklahoma
1106,100779,0,,"Logan, Oklahoma, US",4267,,2021-05-13 04:20:51,0,,57,35.91899576,-97.44352845,US,Oklahoma
1107,100778,0,,"Lincoln, Oklahoma, US",3245,,2021-05-13 04:20:51,0,,71,35.70270942,-96.8812462,US,Oklahoma
1108,100777,0,,"Le Flore, Oklahoma, US",5584,,2021-05-13 04:20:51,0,,64,34.89851864,-94.70392124,US,Oklahoma
1109,100776,0,,"Latimer, Oklahoma, US",836,,2021-05-13 04:20:51,0,,13,34.87844729,-95.25215049,US,Oklahoma
1110,100775,0,,"Kiowa, Oklahoma, US",814,,2021-05-13 04:20:51,0,,25,34.91671958,-98.97720696,US,Oklahoma
1111,100774,0,,"Kingfisher, Oklahoma, US",2055,,2021-05-13 04:20:51,0,,38,35.94530008,-97.94193268,US,Oklahoma
1112,100773,0,,"Kay, Oklahoma, US",5320,,2021-05-13 04:20:51,0,,126,36.81799745,-97.14421435,US,Oklahoma
1113,100772,0,,"Johnston, Oklahoma, US",1376,,2021-05-13 04:20:51,0,,35,34.31440473,-96.66011537,US,Oklahoma
1114,100771,0,,"Jefferson, Oklahoma, US",703,,2021-05-13 04:20:51,0,,13,34.11130184,-97.83182974,US,Oklahoma
1115,100770,0,,"Jackson, Oklahoma, US",3115,,2021-05-13 04:20:51,0,,56,34.58781741,-99.41138784,US,Oklahoma
1116,100769,0,,"Hughes, Oklahoma, US",1237,,2021-05-13 04:20:51,0,,28,35.04912569,-96.24921145,US,Oklahoma
1117,100768,0,,"Haskell, Oklahoma, US",1253,,2021-05-13 04:20:51,0,,16,35.22257600000001,-95.11513306,US,Oklahoma
1118,100767,0,,"Harper, Oklahoma, US",420,,2021-05-13 04:20:51,0,,6,36.78836519,-99.6679804,US,Oklahoma
1119,100766,0,,"Harmon, Oklahoma, US",327,,2021-05-13 04:20:51,0,,4,34.7440135,-99.84741652,US,Oklahoma
1120,100765,0,,"Greer, Oklahoma, US",585,,2021-05-13 04:20:51,0,,21,34.93535801,-99.5605612,US,Oklahoma
1121,100764,0,,"Grant, Oklahoma, US",549,,2021-05-13 04:20:51,0,,6,36.796297,-97.78638765,US,Oklahoma
1122,100763,0,,"Grady, Oklahoma, US",5951,,2021-05-13 04:20:51,0,,121,35.0167709,-97.88339847,US,Oklahoma
1123,100762,0,,"Garvin, Oklahoma, US",3611,,2021-05-13 04:20:51,0,,78,34.70418038,-97.30811132,US,Oklahoma
1124,100761,0,,"Garfield, Oklahoma, US",7802,,2021-05-13 04:20:51,0,,130,36.3791334,-97.78265517,US,Oklahoma
1125,100760,0,,"Ellis, Oklahoma, US",357,,2021-05-13 04:20:51,0,,5,36.2180194,-99.75324573,US,Oklahoma
1126,100759,0,,"Dewey, Oklahoma, US",552,,2021-05-13 04:20:51,0,,14,35.98772922,-99.00730714,US,Oklahoma
1127,100758,0,,"Delaware, Oklahoma, US",4631,,2021-05-13 04:20:51,0,,91,36.40823634,-94.80325046,US,Oklahoma
1128,100757,0,,"Custer, Oklahoma, US",4074,,2021-05-13 04:20:51,0,,98,35.63853802,-99.00170785,US,Oklahoma
1129,100756,0,,"Creek, Oklahoma, US",6956,,2021-05-13 04:20:51,0,,156,35.90230551,-96.37086028,US,Oklahoma
1130,100755,0,,"Craig, Oklahoma, US",1980,,2021-05-13 04:20:51,0,,18,36.76268118,-95.20916602,US,Oklahoma
1131,100754,0,,"Cotton, Oklahoma, US",693,,2021-05-13 04:20:51,0,,16,34.28845626,-98.37053567,US,Oklahoma
1132,100753,0,,"Comanche, Oklahoma, US",13825,,2021-05-13 04:20:51,0,,186,34.65973764,-98.47195055,US,Oklahoma
1133,100752,0,,"Coal, Oklahoma, US",698,,2021-05-13 04:20:51,0,,15,34.58840127,-96.29798747,US,Oklahoma
1134,100751,0,,"Cleveland, Oklahoma, US",31063,,2021-05-13 04:20:51,0,,404,35.20413532,-97.32519562,US,Oklahoma
1135,100750,0,,"Cimarron, Oklahoma, US",214,,2021-05-13 04:20:51,0,,1,36.74817177,-102.5173885,US,Oklahoma
1136,100749,0,,"Choctaw, Oklahoma, US",1617,,2021-05-13 04:20:51,0,,22,34.02807439,-95.54771129,US,Oklahoma
1137,100748,0,,"Cherokee, Oklahoma, US",5628,,2021-05-13 04:20:51,0,,74,35.90692775,-94.99980896,US,Oklahoma
1138,100747,0,,"Carter, Oklahoma, US",6133,,2021-05-13 04:20:51,0,,110,34.25103751,-97.28552485,US,Oklahoma
1139,100746,0,,"Canadian, Oklahoma, US",17220,,2021-05-13 04:20:51,0,,172,35.5426055,-97.98465569,US,Oklahoma
1140,100745,0,,"Caddo, Oklahoma, US",3968,,2021-05-13 04:20:51,0,,88,35.17364557,-98.37534464,US,Oklahoma
1141,100744,0,,"Bryan, Oklahoma, US",6109,,2021-05-13 04:20:51,0,,72,33.96472458,-96.25903472,US,Oklahoma
1142,100743,0,,"Blaine, Oklahoma, US",1045,,2021-05-13 04:20:51,0,,18,35.87518314,-98.43307003,US,Oklahoma
1143,100742,0,,"Beckham, Oklahoma, US",2898,,2021-05-13 04:20:51,0,,55,35.26862449,-99.68128023,US,Oklahoma
1144,100741,0,,"Beaver, Oklahoma, US",474,,2021-05-13 04:20:51,0,,6,36.7496847,-100.4758872,US,Oklahoma
1145,100740,0,,"Atoka, Oklahoma, US",1872,,2021-05-13 04:20:51,0,,25,34.37366573,-96.03802487,US,Oklahoma
1146,100739,0,,"Alfalfa, Oklahoma, US",1154,,2021-05-13 04:20:51,0,,6,36.73090616,-98.32408495,US,Oklahoma
1147,100738,0,,"Adair, Oklahoma, US",3181,,2021-05-13 04:20:51,0,,41,35.88494195,-94.65859267,US,Oklahoma
1148,100737,0,,"Wyandot, Ohio, US",2317,,2021-05-13 04:20:51,0,,55,40.84339621,-83.30734173,US,Ohio
1149,100736,0,,"Wood, Ohio, US",13134,,2021-05-13 04:20:51,0,,189,41.36224827,-83.62285108,US,Ohio
1150,100735,0,,"Williams, Ohio, US",3411,,2021-05-13 04:20:51,0,,75,41.56052014,-84.58429552,US,Ohio
1151,100734,0,,"Wayne, Ohio, US",8875,,2021-05-13 04:20:51,0,,211,40.82925852,-81.88844833,US,Ohio
1152,100733,0,,"Washington, Ohio, US",5175,,2021-05-13 04:20:51,0,,109,39.45690571,-81.49121382,US,Ohio
1153,100732,0,,"Warren, Ohio, US",24329,,2021-05-13 04:20:51,0,,300,39.42581994,-84.16557457,US,Ohio
1154,100731,0,,"Vinton, Ohio, US",838,,2021-05-13 04:20:51,0,,15,39.25208988,-82.4831444,US,Ohio
1155,100730,0,,"Van Wert, Ohio, US",2438,,2021-05-13 04:20:51,0,,63,40.8554138,-84.59111700000003,US,Ohio
1156,100729,0,,"Union, Ohio, US",5714,,2021-05-13 04:20:51,0,,48,40.30016061,-83.37239023,US,Ohio
1157,100728,0,,"Unassigned, Ohio, US",0,,2021-05-13 04:20:51,0,,2,0.0,0.0,US,Ohio
1158,100727,0,,"Tuscarawas, Ohio, US",8494,,2021-05-13 04:20:51,0,,244,40.44214695,-81.47226262,US,Ohio
1159,100726,0,,"Trumbull, Ohio, US",16103,,2021-05-13 04:20:51,0,,468,41.31735028,-80.76109643,US,Ohio
1160,100725,0,,"Summit, Ohio, US",47375,,2021-05-13 04:20:51,0,,946,41.12464734,-81.53123079,US,Ohio
1161,100724,0,,"Stark, Ohio, US",32459,,2021-05-13 04:20:51,0,,907,40.81482476,-81.36437305,US,Ohio
1162,100723,0,,"Shelby, Ohio, US",4701,,2021-05-13 04:20:51,0,,93,40.33163494,-84.20258189,US,Ohio
1163,100722,0,,"Seneca, Ohio, US",5294,,2021-05-13 04:20:51,0,,121,41.12351311,-83.12783209,US,Ohio
1164,100721,0,,"Scioto, Ohio, US",6422,,2021-05-13 04:20:51,0,,101,38.80270163,-82.98907345,US,Ohio
1165,100720,0,,"Sandusky, Ohio, US",5362,,2021-05-13 04:20:51,0,,121,41.35624126,-83.137872,US,Ohio
1166,100719,0,,"Ross, Ohio, US",6861,,2021-05-13 04:20:51,0,,155,39.33705391,-83.06000914,US,Ohio
1167,100718,0,,"Richland, Ohio, US",11396,,2021-05-13 04:20:51,0,,199,40.77180308,-82.53799609999999,US,Ohio
1168,100717,0,,"Putnam, Ohio, US",4288,,2021-05-13 04:20:51,0,,100,41.02094889,-84.1336111,US,Ohio
1169,100716,0,,"Preble, Ohio, US",3807,,2021-05-13 04:20:51,0,,98,39.7420247,-84.64787018,US,Ohio
1170,100715,0,,"Portage, Ohio, US",12905,,2021-05-13 04:20:51,0,,203,41.16793482,-81.19735782,US,Ohio
1171,100714,0,,"Pike, Ohio, US",2378,,2021-05-13 04:20:51,0,,34,39.07634001,-83.06769584,US,Ohio
1172,100713,0,,"Pickaway, Ohio, US",8584,,2021-05-13 04:20:51,0,,121,39.64170392,-83.0243386,US,Ohio
1173,100712,0,,"Perry, Ohio, US",2955,,2021-05-13 04:20:51,0,,50,39.73508655,-82.23804971,US,Ohio
1174,100711,0,,"Paulding, Ohio, US",1734,,2021-05-13 04:20:51,0,,40,41.11676341,-84.5801017,US,Ohio
1175,100710,0,,"Ottawa, Ohio, US",3675,,2021-05-13 04:20:51,0,,79,41.53781826,-83.0940185,US,Ohio
1176,100709,0,,"Noble, Ohio, US",1333,,2021-05-13 04:20:51,0,,37,39.76818851,-81.45937183,US,Ohio
1177,100708,0,,"Muskingum, Ohio, US",8819,,2021-05-13 04:20:51,0,,133,39.96575964,-81.94363275,US,Ohio
1178,100707,0,,"Morrow, Ohio, US",2867,,2021-05-13 04:20:51,0,,39,40.52363560000001,-82.7892599,US,Ohio
1179,100706,0,,"Morgan, Ohio, US",1085,,2021-05-13 04:20:51,0,,23,39.62081738,-81.85308173,US,Ohio
1180,100705,0,,"Montgomery, Ohio, US",51636,,2021-05-13 04:20:51,0,,1014,39.75394919,-84.29050975,US,Ohio
1181,100704,0,,"Monroe, Ohio, US",1324,,2021-05-13 04:20:51,0,,42,39.72984936,-81.08464734,US,Ohio
1182,100703,0,,"Miami, Ohio, US",10696,,2021-05-13 04:20:51,0,,217,40.0543329,-84.22871271,US,Ohio
1183,100702,0,,"Mercer, Ohio, US",4810,,2021-05-13 04:20:51,0,,85,40.54043046,-84.62912742,US,Ohio
1184,100701,0,,"Meigs, Ohio, US",1450,,2021-05-13 04:20:51,0,,40,39.09224872,-82.0305041,US,Ohio
1185,100700,0,,"Medina, Ohio, US",15323,,2021-05-13 04:20:51,0,,264,41.11770589,-81.89986209999998,US,Ohio
1186,100699,0,,"Marion, Ohio, US",8544,,2021-05-13 04:20:51,0,,135,40.58610662,-83.15736305,US,Ohio
1187,100698,0,,"Mahoning, Ohio, US",21666,,2021-05-13 04:20:51,0,,588,41.01631101,-80.77287029,US,Ohio
1188,100697,0,,"Madison, Ohio, US",4371,,2021-05-13 04:20:51,0,,61,39.89381073,-83.40178317,US,Ohio
1189,100696,0,,"Lucas, Ohio, US",42358,,2021-05-13 04:20:51,0,,788,41.62101218,-83.65468618,US,Ohio
1190,100695,0,,"Lorain, Ohio, US",25075,,2021-05-13 04:20:51,0,,481,41.29553751,-82.15083537,US,Ohio
1191,100694,0,,"Logan, Ohio, US",3823,,2021-05-13 04:20:51,0,,76,40.38996525,-83.76784341,US,Ohio
1192,100693,0,,"Licking, Ohio, US",16450,,2021-05-13 04:20:51,0,,212,40.09136236,-82.48185785,US,Ohio
1193,100692,0,,"Lawrence, Ohio, US",5570,,2021-05-13 04:20:51,0,,102,38.59743452,-82.53466552,US,Ohio
1194,100691,0,,"Lake, Ohio, US",20744,,2021-05-13 04:20:51,0,,369,41.69710807,-81.23676539,US,Ohio
1195,100690,0,,"Knox, Ohio, US",4504,,2021-05-13 04:20:51,0,,110,40.39830217,-82.42027563,US,Ohio
1196,100689,0,,"Jefferson, Ohio, US",5552,,2021-05-13 04:20:51,0,,151,40.38614126,-80.76259514,US,Ohio
1197,100688,0,,"Jackson, Ohio, US",3132,,2021-05-13 04:20:51,0,,52,39.01914254,-82.61818559999998,US,Ohio
1198,100687,0,,"Huron, Ohio, US",5443,,2021-05-13 04:20:51,0,,119,41.14651175,-82.59867951,US,Ohio
1199,100686,0,,"Holmes, Ohio, US",2616,,2021-05-13 04:20:51,0,,101,40.56163713,-81.92635677,US,Ohio
1200,100685,0,,"Hocking, Ohio, US",2156,,2021-05-13 04:20:51,0,,62,39.49537927,-82.47991446,US,Ohio
1201,100684,0,,"Highland, Ohio, US",3560,,2021-05-13 04:20:51,0,,62,39.1839264,-83.60331456,US,Ohio
1202,100683,0,,"Henry, Ohio, US",2696,,2021-05-13 04:20:51,0,,66,41.3339642,-84.06830637,US,Ohio
1203,100682,0,,"Harrison, Ohio, US",1088,,2021-05-13 04:20:51,0,,37,40.29380509,-81.09068544,US,Ohio
1204,100681,0,,"Hardin, Ohio, US",2714,,2021-05-13 04:20:51,0,,64,40.66015414,-83.65929931,US,Ohio
1205,100680,0,,"Hancock, Ohio, US",6932,,2021-05-13 04:20:51,0,,127,41.00250487,-83.66838948,US,Ohio
1206,100679,0,,"Hamilton, Ohio, US",80230,,2021-05-13 04:20:51,0,,1206,39.19673558,-84.54502924,US,Ohio
1207,100678,0,,"Guernsey, Ohio, US",3169,,2021-05-13 04:20:51,0,,53,40.05026529,-81.49248905,US,Ohio
1208,100677,0,,"Greene, Ohio, US",15112,,2021-05-13 04:20:51,0,,244,39.69116283,-83.89032084,US,Ohio
1209,100676,0,,"Geauga, Ohio, US",6715,,2021-05-13 04:20:51,0,,148,41.49952319,-81.17935342,US,Ohio
1210,100675,0,,"Gallia, Ohio, US",2363,,2021-05-13 04:20:51,0,,49,38.82708533,-82.31647569,US,Ohio
1211,100674,0,,"Fulton, Ohio, US",4245,,2021-05-13 04:20:51,0,,69,41.60213491,-84.12571393,US,Ohio
1212,100673,0,,"Franklin, Ohio, US",126289,,2021-05-13 04:20:51,0,,1400,39.96995815,-83.01115755,US,Ohio
